altitude,direction,distance,heading,latitude,local_time,longitude,matched_altitude,matched_heading,matched_latitude,matched_link_id,matched_longitude,mo_id,properties/L/Aircon_ACStatus_Front,properties/L/Aircon_AirRecirculationMode,properties/L/Aircon_FanStatus_Front,properties/L/Aircon_Mode_DR,properties/L/Aircon_RemoteControl_Status,properties/L/Aircon_TemperatureSetting_DR,properties/L/Aircon_TemperatureSetting_ValueType,properties/L/Brake_ParkingBrake (IG1PullUp),properties/L/MeterIndicator_ABS,properties/L/MeterIndicator_AutoStop_Amber,properties/L/MeterIndicator_BATT,properties/L/MeterIndicator_Brake_Amber,properties/L/MeterIndicator_Brake_Red,properties/L/MeterIndicator_CruiseControl,properties/L/MeterIndicator_CruiseMain,properties/L/MeterIndicator_DoorOpen,properties/L/MeterIndicator_ECO,properties/L/MeterIndicator_EPS,properties/L/MeterIndicator_Engine_Failure,properties/L/MeterIndicator_FrontFog,properties/L/MeterIndicator_HeadlightControl_Failure,properties/L/MeterIndicator_Headlight_High,properties/L/MeterIndicator_Headlight_Small,properties/L/MeterIndicator_LowFuel_GAS,properties/L/MeterIndicator_Oil_Pressure,properties/L/MeterIndicator_ParkingSensor_Amber,properties/L/MeterIndicator_PowerSystem_Failure,properties/L/MeterIndicator_SRS,properties/L/MeterIndicator_Seatbelt,properties/L/MeterIndicator_Seatbelt_RC,properties/L/MeterIndicator_Seatbelt_RL,properties/L/MeterIndicator_Seatbelt_RR,properties/L/MeterIndicator_SmartEntry,properties/L/MeterIndicator_SportMode,properties/L/MeterIndicator_TEMP_Cold_Hot,properties/L/MeterIndicator_TEMP_Hot,properties/L/MeterIndicator_TPMS_DWS,properties/L/MeterIndicator_VSA_Act,properties/L/MeterIndicator_Washer_Empty,properties/L/RemoteEngineStarter_PowerMode,properties/L/SeatBeltReminder_DR,properties/L/SeatBeltReminder_RC,properties/L/SeatBeltReminder_RL,properties/L/SeatBeltReminder_RR,properties/L/SeatbeltStatus_DR,properties/L/SecurityAlarm,properties/O/EngineCoolantTemp,properties/O/FuelLevel,properties/O/FuelLevelRaw,properties/O/VehicleInteriorTemperature,properties/O/ccMainSw,properties/O/distanceToEmpty,properties/O/engineRpm,properties/O/fuelMode,properties/O/fuelRatio,properties/O/ignitionOnTime,properties/O/meterIndicatorLowFuel,properties/O/odometer,properties/O/seatBeltStatus,properties/O/tcuAcc,properties/O/tcuAccuracy,properties/O/tcuBatteryVoltage,properties/O/tcuIgnitionStatus,properties/O/tripEndTime,properties/O/tripStartLat,properties/O/tripStartLong,properties/O/tripStartTime,properties/O/tripStatus,road_type,speed,timestamp,trip_id
,1,117.571701,285.6000061,12.71577,2020-07-15T17:47:53.000+05:30,77.88212,,287.0189819,12.715821,72359671,77.8821359,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.2109375,24,OFF,521,1673,Fail safe mode,91,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,37.11999893,1.59482E+12,1.19E+16
,1,21.50463867,286.5,12.71584,2020-07-15T17:47:56.000+05:30,77.88186,,285.4605408,12.71589382,72359672,77.88187516,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.44921875,24,OFF,521,1644,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,36.54000092,1.59482E+12,1.19E+16
,1,51.07982636,288.5,12.71592,2020-07-15T17:47:59.000+05:30,77.8816,,285.4605408,12.71596508,72359672,77.8816127,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.4296875,24,OFF,521,885,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,33.83000183,1.59482E+12,1.19E+16
,1,74.83137512,286.2000122,12.71598,2020-07-15T17:48:02.000+05:30,77.88139,,285.4605408,12.71602232,72359672,77.88140192,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.03515625,24,OFF,521,862,Fail safe mode,96,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,15.97999954,1.59482E+12,1.19E+16
,1,85.13698578,287.6000061,12.71601,2020-07-15T17:48:05.000+05:30,77.8813,,285.4605408,12.71604715,72359672,77.88131047,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.4296875,24,OFF,521,820,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,11.31000042,1.59482E+12,1.19E+16
,1,94.98556519,310.2000122,12.71606,2020-07-15T17:48:08.000+05:30,77.88122,,285.4605408,12.71607088,72359672,77.88122307,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.44921875,24,OFF,521,895,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,10.40999985,1.59482E+12,1.19E+16
,1,104.1116791,270.3999939,12.71605,2020-07-15T17:48:11.000+05:30,77.88113,,285.4605408,12.71609287,72359672,77.88114208,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.09375,24,OFF,521,896,Fail safe mode,95,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,9.229999542,1.59482E+12,1.19E+16
,1,0,287,12.71604,2020-07-15T17:48:14.000+05:30,77.88106,,286.2053833,12.716025,210856930,77.881055,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.4296875,24,OFF,521,3663,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,10.18999958,1.59482E+12,1.19E+16
,1,8.902416229,274,12.71606,2020-07-15T17:48:17.000+05:30,77.88098,,286.2053833,12.71604746,210856930,77.88097629,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.171875,24,OFF,521,791,Fail safe mode,92,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.3,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,8.920000076,1.59482E+12,1.19E+16
,1,15.89418793,272.7999878,12.71605,2020-07-15T17:48:20.000+05:30,77.88091,,286.2053833,12.7160651,210856930,77.88091447,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.03515625,24,OFF,521,822,Fail safe mode,96,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,11.68999958,1.59482E+12,1.19E+16
,1,26.94085503,283.2000122,12.71607,2020-07-15T17:48:23.000+05:30,77.88081,,286.2053833,12.71609296,210856930,77.8808168,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,79,,1.03515625,24,OFF,521,840,Fail safe mode,96,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,14.72999954,1.59482E+12,1.19E+16
,1,36.94459915,288.2000122,12.71609,2020-07-15T17:48:26.000+05:30,77.88072,,286.2053833,12.7161182,210856930,77.88072835,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.2890625,24,OFF,521,893,Fail safe mode,88,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,2.630000114,1.59482E+12,1.19E+16
,1,36.94459915,288.2999878,12.7161,2020-07-15T17:48:29.000+05:30,77.88072,,286.2053833,12.7161182,210856930,77.88072835,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.4296875,24,OFF,521,2005,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,2.400000095,1.59482E+12,1.19E+16
,1,40.69078827,282.6000061,12.71611,2020-07-15T17:48:32.000+05:30,77.88069,,286.2053833,12.71612765,210856930,77.88069522,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.11328125,24,OFF,521,2585,Fail safe mode,94,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,10.43000031,1.59482E+12,1.19E+16
,1,7.804982185,290.2999878,12.71613,2020-07-15T17:48:35.000+05:30,77.88062,,285.4646301,12.71614681,203502636,77.88062474,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,1.0546875,24,OFF,521,1261,Fail safe mode,96,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,18.48999977,1.59482E+12,1.19E+16
,1,26.77962112,284.7000122,12.71617,2020-07-15T17:48:38.000+05:30,77.88045,,285.4646301,12.71619255,203502636,77.88045635,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.4296875,24,OFF,521,1092,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,24.14999962,1.59482E+12,1.19E+16
,1,21.80953979,285.5,12.71622,2020-07-15T17:48:41.000+05:30,77.88025,,285.4100952,12.71624639,213847132,77.88025741,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.44921875,24,OFF,521,1288,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,28.68000031,1.59482E+12,1.19E+16
,1,45.56077576,286.6000061,12.71628,2020-07-15T17:48:44.000+05:30,77.88004,,285.4100952,12.71630344,213847132,77.88004658,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,0.44921875,24,OFF,521,1356,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,30.19000053,1.59482E+12,1.19E+16
,1,71.40606689,283.8999939,12.71634,2020-07-15T17:48:47.000+05:30,77.87981,,285.4100952,12.71636552,213847132,77.87981716,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.03515625,24,OFF,521,1515,Fail safe mode,96,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,33.68999863,1.59482E+12,1.19E+16
,1,100.9803085,287,12.71642,2020-07-15T17:48:50.000+05:30,77.87955,,285.4100952,12.71643655,213847132,77.87955465,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,0.4296875,24,OFF,521,1757,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,39.08000183,1.59482E+12,1.19E+16
,1,12.34638977,285.7999878,12.7165,2020-07-15T17:48:53.000+05:30,77.87927,,284.7757874,12.71651146,203502637,77.87927308,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.25,24,OFF,521,1998,Fail safe mode,90,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,44.43000031,1.59482E+12,1.19E+16
,1,48.49047089,284.6000061,12.71659,2020-07-15T17:48:56.000+05:30,77.87895,,284.7757874,12.71659479,203502637,77.87895129,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,0.44921875,24,OFF,521,961,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.8,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,40.09999847,1.59482E+12,1.19E+16
,1,79.86968994,285.2999878,12.71666,2020-07-15T17:48:59.000+05:30,77.87867,,284.7757874,12.71666713,203502637,77.87867191,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.11328125,24,OFF,521,976,Fail safe mode,94,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,36.77000046,1.59482E+12,1.19E+16
,1,17.0061512,285.7999878,12.71673,2020-07-15T17:49:02.000+05:30,77.87842,,284.7906799,12.71673224,216006795,77.8784206,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.44921875,24,OFF,521,983,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,3,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,30.80999947,1.59482E+12,1.19E+16
,1,37.80495834,278.7999878,12.71676,2020-07-15T17:49:05.000+05:30,77.87823,,284.7906799,12.71678024,216006795,77.87823544,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,80,,0.4296875,24,OFF,521,869,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,4,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,17.54000092,1.59482E+12,1.19E+16
,1,51.05022812,281.2000122,12.71682,2020-07-15T17:49:08.000+05:30,77.87812,,284.7906799,12.7168108,216006795,77.87811753,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,0.4296875,24,OFF,521,856,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,3,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,9.720000267,1.59482E+12,1.19E+16
,1,58.96560669,282.7999878,12.71684,2020-07-15T17:49:11.000+05:30,77.87805,,284.7906799,12.71682907,216006795,77.87804706,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,0.44921875,24,OFF,521,843,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,14.7,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,9.739999771,1.59482E+12,1.19E+16
,1,67.93106842,286.5,12.71686,2020-07-15T17:49:14.000+05:30,77.87797,,284.7906799,12.71684976,216006795,77.87796725,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.23046875,24,OFF,521,1308,Fail safe mode,90,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,11.61999989,1.59482E+12,1.19E+16
,1,77.17891693,301.7999878,12.71689,2020-07-15T17:49:17.000+05:30,77.87789,,284.7906799,12.7168711,216006795,77.87788492,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.11328125,24,OFF,520,1382,Fail safe mode,94,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,3,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,10.30000019,1.59482E+12,1.19E+16
,1,84.6089859,302.2000122,12.71693,2020-07-15T17:49:20.000+05:30,77.87783,,284.7906799,12.71688825,216006795,77.87781877,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.23046875,24,OFF,520,974,Fail safe mode,90,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,10,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,11.30000019,1.59482E+12,1.19E+16
,1,2.567327023,307,12.71696,2020-07-15T17:49:23.000+05:30,77.87778,,287.0929871,12.71690382,203502638,77.87776241,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.2109375,24,OFF,520,1020,Fail safe mode,91,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,8,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,12.27999973,1.59482E+12,1.19E+16
,1,20.02349854,25.70000076,12.71707,2020-07-15T17:49:26.000+05:30,77.87784,,20.23106766,12.71706683,203506646,77.87784876,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,0.44921875,24,OFF,520,811,Fail safe mode,100,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,10,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,9.479999542,1.59482E+12,1.19E+16
,1,32.9440918,20.29999924,12.71718,2020-07-15T17:49:29.000+05:30,77.87788,,20.23106766,12.71717642,203506646,77.8778899,MOBL153HHT0015627,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,81,,1.171875,24,OFF,520,813,Fail safe mode,92,2020-07-15T17:35:29Z,OFF or blinking,32,,ON,6,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,8.069999695,1.59482E+12,1.19E+16
